   9.1484115e+00  -3.7208355e-01   3.9892942e+00
   9.1755578e+00  -2.4917221e-01   5.1035693e+00
   9.1976551e+00  -1.2343755e-01   6.3155693e+00
   9.2155131e+00  -4.6518897e-05   7.5409316e+00
   9.2333712e+00   1.4728246e-01   9.0010889e+00
   9.2512292e+00   3.2238561e-01   1.0651876e+01
   9.2658082e+00   4.8753588e-01   1.2026336e+01
   9.2803873e+00   6.7164286e-01   1.3232978e+01
   9.2949663e+00   8.7052364e-01   1.4020141e+01
   9.3095454e+00   1.0761825e+00   1.4116658e+01
   9.3241244e+00   1.2773009e+00   1.3346147e+01
   9.3349204e+00   1.4158435e+00   1.2215221e+01
   9.3457164e+00   1.5402294e+00   1.0732188e+01
   9.3565124e+00   1.6474415e+00   9.0651548e+00
   9.3673084e+00   1.7363915e+00   7.3867403e+00
   9.3781044e+00   1.8077198e+00   5.8347323e+00
   9.3889853e+00   1.8636725e+00   4.4822652e+00
   9.3976201e+00   1.8983480e+00   3.5841830e+00
   9.4062548e+00   1.9259179e+00   2.8347690e+00
   9.4148896e+00   1.9476265e+00   2.2204817e+00
   9.4235243e+00   1.9645636e+00   1.7245874e+00
   9.4321591e+00   1.9776678e+00   1.3292364e+00
   9.4464576e+00   1.9929104e+00   8.5043305e-01
   9.4578405e+00   2.0009621e+00   5.8670299e-01
   9.4669390e+00   2.0055579e+00   4.3023045e-01
   9.4760375e+00   2.0089066e+00   3.1068402e-01
   9.4851360e+00   2.0112977e+00   2.1969866e-01
   9.4942345e+00   2.0129626e+00   1.5058861e-01
   9.5033330e+00   2.0140788e+00   9.8140891e-02
   9.5127608e+00   2.0148003e+00   5.7080959e-02
   9.5221885e+00   2.0151875e+00   2.6245040e-02
   9.5295928e+00   2.0153105e+00   7.5624077e-03
   9.5356633e+00   2.0153173e+00  -4.8807942e-03
   9.5417337e+00   2.0152552e+00  -1.5214703e-02
   9.5478042e+00   2.0151361e+00  -2.3799968e-02
   9.5538747e+00   2.0149694e+00  -3.0931269e-02
   9.5599452e+00   2.0147631e+00  -3.6853345e-02
   9.5660157e+00   2.0145240e+00  -4.1771227e-02
   9.5763716e+00   2.0140559e+00  -4.8320548e-02
   9.5867275e+00   2.0135298e+00  -5.3099236e-02
   9.5970834e+00   2.0129611e+00  -5.6586083e-02
   9.6074393e+00   2.0123614e+00  -5.9131667e-02
   9.6177953e+00   2.0117390e+00  -6.0996338e-02
   9.6281512e+00   2.0110999e+00  -6.2365624e-02
   9.6457883e+00   2.0099855e+00  -6.3930103e-02
   9.6634255e+00   2.0088498e+00  -6.4867305e-02
   9.6810626e+00   2.0077008e+00  -6.5429137e-02
   9.6986998e+00   2.0065436e+00  -6.5776946e-02
   9.7163369e+00   2.0053813e+00  -6.6008098e-02
   9.7339740e+00   2.0042156e+00  -6.6174936e-02
   9.7631326e+00   2.0022835e+00  -6.6375106e-02
   9.7922911e+00   2.0003465e+00  -6.6512803e-02
   9.8214496e+00   1.9984056e+00  -6.6620284e-02
   9.8506082e+00   1.9964613e+00  -6.6729802e-02
   9.8797667e+00   1.9945139e+00  -6.6846249e-02
   9.9089252e+00   1.9925631e+00  -6.6961925e-02
   9.9696227e+00   1.9884919e+00  -6.7190531e-02
   1.0030320e+01   1.9844069e+00  -6.7410163e-02
   1.0091018e+01   1.9803082e+00  -6.7640306e-02
   1.0151715e+01   1.9761953e+00  -6.7882804e-02
   1.0212412e+01   1.9720677e+00  -6.8126478e-02
   1.0367401e+01   1.9614607e+00  -6.8749046e-02
   1.0522390e+01   1.9507561e+00  -6.9383042e-02
   1.0677379e+01   1.9399512e+00  -7.0039943e-02
   1.0832367e+01   1.9290425e+00  -7.0722868e-02
   1.1496597e+01   1.8809842e+00  -7.3919207e-02
   1.2160827e+01   1.8306251e+00  -7.7613675e-02
   1.2825057e+01   1.7775772e+00  -8.1985011e-02
   1.3489287e+01   1.7213147e+00  -8.7255047e-02
   1.4497312e+01   1.6280903e+00  -9.7873121e-02
   1.5280839e+01   1.5468622e+00  -1.0976144e-01
   1.5902323e+01   1.4745711e+00  -1.2331318e-01
   1.6385337e+01   1.4114722e+00  -1.3845962e-01
   1.6778224e+01   1.3537198e+00  -1.5611622e-01
   1.7087918e+01   1.3023823e+00  -1.7607081e-01
   1.7341949e+01   1.2547882e+00  -1.9940767e-01
   1.7547013e+01   1.2112452e+00  -2.2614669e-01
   1.7715685e+01   1.1705676e+00  -2.5719305e-01
   1.7884357e+01   1.1234670e+00  -3.0280510e-01
   1.8004216e+01   1.0844268e+00  -3.5020963e-01
   1.8103328e+01   1.0470706e+00  -4.0552075e-01
   1.8202439e+01   1.0030467e+00  -4.8558454e-01
   1.8276038e+01   9.6426954e-01  -5.7097954e-01
   1.8349638e+01   9.1787331e-01  -6.9405810e-01
   1.8405119e+01   8.7581501e-01  -8.2649088e-01
   1.8460600e+01   8.2490278e-01  -1.0153456e+00
   1.8503826e+01   7.7666581e-01  -1.2233822e+00
   1.8547052e+01   7.1765438e-01  -1.5170541e+00
   1.8581923e+01   6.5915199e-01  -1.8491945e+00
   1.8616795e+01   5.8684125e-01  -2.3139455e+00
   1.8651666e+01   4.9486799e-01  -2.9840847e+00
   1.8679423e+01   4.0192013e-01  -3.7384881e+00
   1.8707181e+01   2.8413299e-01  -4.7853258e+00
   1.8734938e+01   1.3180319e-01  -6.2419589e+00
   1.8753652e+01   3.4513525e-03  -7.5155448e+00
   1.8772367e+01  -1.5105405e-01  -9.0438422e+00
   1.8791082e+01  -3.3602040e-01  -1.0770376e+01
   1.8806159e+01  -5.0884573e-01  -1.2176788e+01
   1.8821237e+01  -7.0148616e-01  -1.3376703e+01
   1.8836315e+01  -9.0879327e-01  -1.4085012e+01
   1.8851392e+01  -1.1212877e+00  -1.4012419e+01
   1.8866470e+01  -1.3260539e+00  -1.3004549e+01
   1.8877065e+01  -1.4578225e+00  -1.1764123e+01
   1.8887661e+01  -1.5748148e+00  -1.0231304e+01
   1.8898256e+01  -1.6747172e+00  -8.5741687e+00
   1.8908852e+01  -1.7570389e+00  -6.9504434e+00
   1.8919447e+01  -1.8227890e+00  -5.4766077e+00
   1.8930043e+01  -1.8739494e+00  -4.2162644e+00
   1.8939380e+01  -1.9089983e+00  -3.2939146e+00
   1.8948717e+01  -1.9363236e+00  -2.5405643e+00
   1.8956058e+01  -1.9532381e+00  -2.0562808e+00
   1.8963400e+01  -1.9668991e+00  -1.6543806e+00
   1.8969251e+01  -1.9758090e+00  -1.3859567e+00
   1.8975103e+01  -1.9832637e+00  -1.1570362e+00
   1.8980955e+01  -1.9894796e+00  -9.6251470e-01
   1.8986807e+01  -1.9946430e+00  -7.9775658e-01
   1.8995724e+01  -2.0008215e+00  -5.9511981e-01
   1.9004642e+01  -2.0053925e+00  -4.3942281e-01
   1.9013559e+01  -2.0087428e+00  -3.1994395e-01
   1.9022477e+01  -2.0111625e+00  -2.2837212e-01
   1.9031395e+01  -2.0128693e+00  -1.5833333e-01
   1.9040312e+01  -2.0140298e+00  -1.0487982e-01
   1.9047703e+01  -2.0146724e+00  -7.0319215e-02
   1.9055094e+01  -2.0150861e+00  -4.2754881e-02
   1.9062485e+01  -2.0153172e+00  -2.0779825e-02
   1.9068275e+01  -2.0153955e+00  -6.7104866e-03
   1.9072769e+01  -2.0154043e+00   2.6175505e-03
